DateTime,DateTime_6hrahead,precip_pred,CRP_summed1,RAS_summed1,RKP_summed1,precip_pred,precip_pred,precip_pred,CRP_summed1,CRP_summed1,CRP_summed1,target
9/21/2020 5:00,9/21/2020 12:00,8.13,2.3,22.86,32.77,3.05,2.03,2.03,2.3,0,0,-3.87
9/21/2020 8:00,9/21/2020 15:00,2.79,12,6.08,5.3304,8.13,3.05,2.03,2.3,2.3,0,-6.31
9/21/2020 11:00,9/21/2020 18:00,5.59,12,6.08,5.3304,2.79,8.13,3.05,12,2.3,2.3,-3.51
9/21/2020 14:00,9/21/2020 21:00,4.83,9.1,8.89,1.2703,5.59,2.79,8.13,12,12,2.3,0.03
9/21/2020 17:00,9/22/2020 0:00,5.33,9.1,8.89,1.2703,4.83,5.59,2.79,9.1,12,12,0.53
9/21/2020 20:00,9/22/2020 3:00,1.78,4.8,1.27,1.0203,5.33,4.83,5.59,9.1,9.1,12,1.78
9/21/2020 23:00,9/22/2020 6:00,2.03,4.8,1.27,1.0203,1.78,5.33,4.83,4.8,9.1,9.1,2.03
9/22/2020 2:00,9/22/2020 9:00,2.79,0,1.52,0.5105,2.03,1.78,5.33,4.8,4.8,9.1,0.99
9/22/2020 5:00,9/22/2020 12:00,1.02,0,1.52,0.5105,2.79,2.03,1.78,0,4.8,4.8,-0.78
9/22/2020 8:00,9/22/2020 15:00,0.25,1.8,10.17,0.5104,1.02,2.79,2.03,0,0,4.8,0.25
9/22/2020 11:00,9/22/2020 18:00,0.25,1.8,10.17,0.5104,0.25,1.02,2.79,1.8,0,0,0.25
9/22/2020 14:00,9/22/2020 21:00,0.25,0,0.5,0,0.25,0.25,1.02,1.8,1.8,0,0.25
9/22/2020 17:00,9/23/2020 0:00,0.25,0,0.5,0,0.25,0.25,0.25,0,1.8,1.8,0.25
9/22/2020 20:00,9/23/2020 3:00,0,0,0,0,0.25,0.25,0.25,0,0,1.8,0
9/22/2020 23:00,9/23/2020 6:00,0,0,0,0,0,0.25,0.25,0,0,0,0
9/23/2020 2:00,9/23/2020 9:00,0,0,0,0,0,0,0.25,0,0,0,0
9/23/2020 5:00,9/23/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 8:00,9/23/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 11:00,9/23/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 14:00,9/23/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 17:00,9/24/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 20:00,9/24/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/23/2020 23:00,9/24/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 2:00,9/24/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 5:00,9/24/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 8:00,9/24/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 11:00,9/24/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 14:00,9/24/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 17:00,9/25/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 20:00,9/25/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/24/2020 23:00,9/25/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 2:00,9/25/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 5:00,9/25/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 8:00,9/25/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 11:00,9/25/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 14:00,9/25/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 17:00,9/26/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 20:00,9/26/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/25/2020 23:00,9/26/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 2:00,9/26/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 5:00,9/26/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 8:00,9/26/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 11:00,9/26/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 14:00,9/26/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 17:00,9/27/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 20:00,9/27/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/26/2020 23:00,9/27/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 2:00,9/27/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 5:00,9/27/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 8:00,9/27/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 11:00,9/27/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 14:00,9/27/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 17:00,9/28/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 20:00,9/28/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/27/2020 23:00,9/28/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
9/28/2020 2:00,9/28/2020 10:00,0.25,0,0,0,0,0,0,0,0,0,0.25
9/28/2020 5:00,9/28/2020 13:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
9/28/2020 8:00,9/28/2020 15:00,0.25,0,0,0,0.25,0.25,0,0,0,0,0.25
9/28/2020 11:00,9/28/2020 18:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0.25
9/28/2020 14:00,9/28/2020 21:00,0,0,0,0.0001,0.25,0.25,0.25,0,0,0,0
9/28/2020 17:00,9/29/2020 0:00,0,0,0,0.0001,0,0.25,0.25,0,0,0,0
9/28/2020 20:00,9/29/2020 3:00,0,0,0,0.0006,0,0,0.25,0,0,0,0
9/28/2020 23:00,9/29/2020 6:00,0,0,0,0.0006,0,0,0,0,0,0,0
9/29/2020 2:00,9/29/2020 9:00,0,0,0,0.0005,0,0,0,0,0,0,0
9/29/2020 5:00,9/29/2020 12:00,0,0,0,0.0005,0,0,0,0,0,0,0
9/29/2020 8:00,9/29/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/29/2020 11:00,9/29/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/29/2020 14:00,9/29/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/29/2020 17:00,9/30/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/29/2020 20:00,9/30/2020 5:00,0,0,0,0,0,0,0,0,0,0,0
9/29/2020 23:00,9/30/2020 8:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 2:00,9/30/2020 11:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 5:00,9/30/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 8:00,9/30/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 11:00,9/30/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 14:00,9/30/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 17:00,10/1/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 20:00,10/1/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
9/30/2020 23:00,10/1/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 2:00,10/1/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 5:00,10/1/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 8:00,10/1/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 11:00,10/1/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 14:00,10/1/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 17:00,10/2/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 20:00,10/2/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/1/2020 23:00,10/2/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 2:00,10/2/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 5:00,10/2/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 8:00,10/2/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 11:00,10/2/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 14:00,10/2/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 17:00,10/3/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 20:00,10/3/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/2/2020 23:00,10/3/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 2:00,10/3/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 5:00,10/3/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 8:00,10/3/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 11:00,10/3/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 14:00,10/3/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 17:00,10/4/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 20:00,10/4/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/3/2020 23:00,10/4/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 2:00,10/4/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 5:00,10/4/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 8:00,10/4/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 11:00,10/4/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 14:00,10/4/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 17:00,10/5/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 20:00,10/5/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/4/2020 23:00,10/5/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 2:00,10/5/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 5:00,10/5/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 8:00,10/5/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 11:00,10/5/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 14:00,10/5/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 17:00,10/6/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 20:00,10/6/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/5/2020 23:00,10/6/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 2:00,10/6/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 5:00,10/6/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 8:00,10/6/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 11:00,10/6/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 14:00,10/6/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 17:00,10/7/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 20:00,10/7/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/6/2020 23:00,10/7/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 2:00,10/7/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 5:00,10/7/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 8:00,10/7/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 11:00,10/7/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 14:00,10/7/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 17:00,10/8/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 20:00,10/8/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/7/2020 23:00,10/8/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/8/2020 2:00,10/8/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/8/2020 5:00,10/8/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/8/2020 8:00,10/8/2020 15:00,0.25,0,0,0,0,0,0,0,0,0,0.25
10/8/2020 11:00,10/8/2020 18:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
10/8/2020 14:00,10/8/2020 21:00,0.51,0,0,0,0.25,0.25,0,0,0,0,0.51
10/8/2020 17:00,10/9/2020 0:00,0.51,0,0,0,0.51,0.25,0.25,0,0,0,0.51
10/8/2020 20:00,10/9/2020 3:00,0.25,0,0.76,0.0003,0.51,0.51,0.25,0,0,0,-0.05
10/8/2020 23:00,10/9/2020 6:00,0.25,0,0.76,0.0003,0.25,0.51,0.51,0,0,0,-0.05
10/9/2020 2:00,10/9/2020 9:00,0.25,0.3,0.25,0.0001,0.25,0.25,0.51,0,0,0,0.25
10/9/2020 5:00,10/9/2020 12:00,0,0.3,0.25,0.0001,0.25,0.25,0.25,0.3,0,0,0
10/9/2020 8:00,10/9/2020 15:00,0,0,0,0,0,0.25,0.25,0.3,0.3,0,0
10/9/2020 11:00,10/9/2020 18:00,0,0,0,0,0,0,0.25,0,0.3,0.3,0
10/9/2020 14:00,10/9/2020 21:00,0,0,0,0,0,0,0,0,0,0.3,0
10/9/2020 17:00,10/10/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/9/2020 20:00,10/10/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/9/2020 23:00,10/10/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 2:00,10/10/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 5:00,10/10/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 8:00,10/10/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 11:00,10/10/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 14:00,10/10/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 17:00,10/11/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 20:00,10/11/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/10/2020 23:00,10/11/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 2:00,10/11/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 5:00,10/11/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 8:00,10/11/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 11:00,10/11/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 14:00,10/11/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 17:00,10/12/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 20:00,10/12/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/11/2020 23:00,10/12/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 2:00,10/12/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 5:00,10/12/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 8:00,10/12/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 11:00,10/12/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 14:00,10/12/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 17:00,10/13/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 20:00,10/13/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/12/2020 23:00,10/13/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 2:00,10/13/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 5:00,10/13/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 8:00,10/13/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 11:00,10/13/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 14:00,10/13/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 17:00,10/14/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 20:00,10/14/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/13/2020 23:00,10/14/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 2:00,10/14/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 5:00,10/14/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 8:00,10/14/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 11:00,10/14/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 14:00,10/14/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 17:00,10/15/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 20:00,10/15/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/14/2020 23:00,10/15/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 2:00,10/15/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 5:00,10/15/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 8:00,10/15/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 11:00,10/15/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 14:00,10/15/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 17:00,10/16/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/15/2020 20:00,10/16/2020 3:00,1.02,0,0,0,0,0,0,0,0,0,1.02
10/15/2020 23:00,10/16/2020 6:00,0.25,0,0,0,1.02,0,0,0,0,0,0.25
10/16/2020 2:00,10/16/2020 9:00,2.03,0,0,0,0.25,1.02,0,0,0,0,2.03
10/16/2020 5:00,10/16/2020 12:00,2.03,0,0,0,2.03,0.25,1.02,0,0,0,2.03
10/16/2020 8:00,10/16/2020 15:00,3.05,0,0,0,2.03,2.03,0.25,0,0,0,3.05
10/16/2020 11:00,10/16/2020 18:00,3.05,0,0,0,3.05,2.03,2.03,0,0,0,3.05
10/16/2020 14:00,10/16/2020 21:00,3.05,0,0,0,3.05,3.05,2.03,0,0,0,3.05
10/16/2020 17:00,10/17/2020 0:00,3.05,0,0,0,3.05,3.05,3.05,0,0,0,3.05
10/16/2020 20:00,10/17/2020 3:00,0.51,0,0,0,3.05,3.05,3.05,0,0,0,0.51
10/16/2020 23:00,10/17/2020 6:00,0.76,0,0,0,0.51,3.05,3.05,0,0,0,0.76
10/17/2020 2:00,10/17/2020 9:00,0.25,0,0,0,0.76,0.51,3.05,0,0,0,0.25
10/17/2020 5:00,10/17/2020 12:00,0.25,0,0,0,0.25,0.76,0.51,0,0,0,0.25
10/17/2020 8:00,10/17/2020 15:00,0.51,0,0,0,0.25,0.25,0.76,0,0,0,0.51
10/17/2020 11:00,10/17/2020 18:00,0.25,0,0,0,0.51,0.25,0.25,0,0,0,0.25
10/17/2020 14:00,10/17/2020 21:00,0,0,0,0.0002,0.25,0.51,0.25,0,0,0,0
10/17/2020 17:00,10/18/2020 0:00,0,0,0,0.0002,0,0.25,0.51,0,0,0,0
10/17/2020 20:00,10/18/2020 3:00,0,0,0,0,0,0,0.25,0,0,0,0
10/17/2020 23:00,10/18/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 2:00,10/18/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 5:00,10/18/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 8:00,10/18/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 11:00,10/18/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 14:00,10/18/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 17:00,10/19/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 20:00,10/19/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/18/2020 23:00,10/19/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/19/2020 2:00,10/19/2020 14:00,0,0,0,0,0,0,0,0,0,0,0
10/19/2020 5:00,10/19/2020 17:00,0,0,0,0,0,0,0,0,0,0,-0.3
10/19/2020 8:00,10/19/2020 20:00,1.27,0,0,0.0001,0,0,0,0,0,0,1.27
10/19/2020 14:00,10/19/2020 21:00,0.51,0,0,0.0001,1.27,0,0,0,0,0,0.51
10/19/2020 17:00,10/20/2020 1:00,0.51,0.3,0,0,0.51,1.27,0,0,0,0,0.51
10/19/2020 20:00,10/20/2020 4:00,0.25,0,0,0,0.51,0.51,1.27,0.3,0,0,0.25
10/20/2020 2:00,10/20/2020 9:00,1.78,0,0,0,0.25,0.51,0.51,0,0.3,0,1.78
10/20/2020 5:00,10/20/2020 12:00,1.78,0,0,0,1.78,0.25,0.51,0,0,0.3,1.78
10/20/2020 8:00,10/20/2020 15:00,0,0,0,0,1.78,1.78,0.25,0,0,0,0
10/20/2020 11:00,10/20/2020 18:00,0,0,0,0,0,1.78,1.78,0,0,0,0
10/20/2020 14:00,10/20/2020 21:00,0,0,0,0,0,0,1.78,0,0,0,0
10/20/2020 17:00,10/21/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/20/2020 20:00,10/21/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/20/2020 23:00,10/21/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/21/2020 2:00,10/22/2020 8:00,0,0,0,0,0,0,0,0,0,0,0
10/21/2020 5:00,10/22/2020 14:00,0,0,0,0,0,0,0,0,0,0,-13.7
10/21/2020 8:00,10/22/2020 16:00,0,0,0,0,0,0,0,0,0,0,-13.7
10/22/2020 8:00,10/22/2020 18:00,0.51,0,0,0,0,0,0,0,0,0,-13.19
10/22/2020 14:00,10/22/2020 21:00,0.51,13.7,0,0.7602,0.51,0,0,0,0,0,-10.69
10/22/2020 17:00,10/23/2020 0:00,0.51,13.7,0,0.7602,0.51,0.51,0,13.7,0,0,-10.69
10/22/2020 20:00,10/23/2020 3:00,0,11.2,0,0,0.51,0.51,0.51,13.7,13.7,0,0
10/22/2020 23:00,10/23/2020 6:00,0,11.2,0,0,0,0.51,0.51,11.2,13.7,13.7,0
10/23/2020 2:00,10/23/2020 9:00,0,0,0,0,0,0,0.51,11.2,11.2,13.7,0
10/23/2020 5:00,10/23/2020 12:00,0,0,0,0,0,0,0,0,11.2,11.2,0
10/23/2020 8:00,10/23/2020 15:00,0,0,0,0,0,0,0,0,0,11.2,0
10/23/2020 11:00,10/23/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/23/2020 14:00,10/23/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/23/2020 17:00,10/24/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/23/2020 20:00,10/24/2020 3:00,0.25,0,0,0,0,0,0,0,0,0,0.25
10/23/2020 23:00,10/24/2020 6:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
10/24/2020 2:00,10/24/2020 9:00,0,0,0,0,0.25,0.25,0,0,0,0,0
10/24/2020 5:00,10/24/2020 12:00,0,0,0,0,0,0.25,0.25,0,0,0,0
10/24/2020 8:00,10/24/2020 15:00,0,0,0,0,0,0,0.25,0,0,0,0
10/24/2020 11:00,10/24/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/24/2020 14:00,10/24/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/24/2020 17:00,10/25/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/24/2020 20:00,10/25/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/24/2020 23:00,10/25/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 2:00,10/25/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 5:00,10/25/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 8:00,10/25/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 11:00,10/25/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 14:00,10/25/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 17:00,10/26/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 20:00,10/26/2020 4:00,0,0,0,0,0,0,0,0,0,0,0
10/25/2020 23:00,10/26/2020 7:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 2:00,10/26/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 5:00,10/26/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 8:00,10/26/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 11:00,10/26/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 14:00,10/26/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 17:00,10/27/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
10/26/2020 20:00,10/27/2020 3:00,0.51,0,0,0,0,0,0,0,0,0,0.51
10/26/2020 23:00,10/27/2020 6:00,0.51,0,0,0,0.51,0,0,0,0,0,0.51
10/27/2020 2:00,10/27/2020 9:00,0.51,0,0,0,0.51,0.51,0,0,0,0,0.51
10/27/2020 5:00,10/27/2020 12:00,0.51,0,0,0,0.51,0.51,0.51,0,0,0,0.51
10/27/2020 8:00,10/27/2020 15:00,0.25,0,0,0,0.51,0.51,0.51,0,0,0,0.25
10/27/2020 11:00,10/27/2020 18:00,0.25,0,0,0,0.25,0.51,0.51,0,0,0,0.25
10/27/2020 14:00,10/27/2020 22:00,0.25,0,0,0,0.25,0.25,0.51,0,0,0,0.25
10/27/2020 17:00,10/28/2020 1:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0.25
10/27/2020 20:00,10/28/2020 3:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0.25
10/27/2020 23:00,10/28/2020 6:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0.25
10/28/2020 2:00,10/28/2020 9:00,2.29,0,0,0.0006,0.25,0.25,0.25,0,0,0,2.29
10/28/2020 5:00,10/28/2020 17:00,2.29,0,0,0.0006,2.29,0.25,0.25,0,0,0,2.29
10/28/2020 8:00,10/28/2020 20:00,0,0,0.25,0.0002,2.29,2.29,0.25,0,0,0,0
10/28/2020 14:00,10/28/2020 22:00,0,0,0.25,0.0002,0,2.29,2.29,0,0,0,0
10/28/2020 17:00,10/29/2020 0:00,0,0,0.25,0.0001,0,0,2.29,0,0,0,0
10/28/2020 20:00,10/29/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
10/28/2020 23:00,10/29/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
10/29/2020 2:00,10/29/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
10/29/2020 5:00,10/29/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
10/29/2020 8:00,10/29/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
